4000-128
,NO OPT-MAVX,2 threads,230.552786,230.154202,236.293174,230.093467,228.682614,
,,4 threads,118.743186,118.860254,118.576236,118.719315,118.720249,
,,6 threads,91.409819,91.799671,91.508313,91.468884,91.509488,
,,8 threads,61.960943,61.838955,61.903364,61.838028,61.812023,
,,10 threads,60.702722,60.822188,60.701480,65.552150,60.759461,
,,12 threads,46.412776,46.392759,46.440644,46.446053,46.482816,
,OPT-NO MAVX,2 threads,13.648708,13.816419,13.734045,13.705843,13.616955,
,,4 threads,7.293269,7.429407,7.458571,7.387433,7.365392,
,,6 threads,5.683504,5.680016,5.706568,5.700256,5.712862,
,,8 threads,3.912330,3.881342,3.881139,3.869704,3.872044,
,,10 threads,3.845478,3.861083,3.900691,3.893653,3.892718,
,,12 threads,3.000665,2.976803,2.996761,2.983870,2.972533,
,OPT-MAVX,2 threads,11.473141,11.492289,11.484011,11.371723,11.576478,
,,4 threads,6.069627,6.021724,6.063863,6.015184,6.056753,
,,6 threads,4.758574,4.753723,4.795551,4.783664,4.800240,
,,8 threads,3.302296,3.274580,3.263353,3.272782,3.273371,
,,10 threads,3.234001,3.298974,3.311657,3.255391,3.297653,
,,12 threads,2.542100,2.509473,2.522119,2.506134,2.502405,
PLACES:threads|BIND:false,NO OPT-NO MAVX,2 threads,228.958480,229.145560,229.117046,230.173487,228.977589,
,,4 threads,115.111080,117.208026,117.386735,115.796695,116.222587,
,,6 threads,88.674038,91.091018,88.647611,88.720816,88.610924,
,,8 threads,59.622110,59.733665,61.722250,59.556284,59.704834,
,,10 threads,60.752530,60.580514,60.899336,60.770912,60.716148,
,,12 threads,48.038156,46.667878,45.843531,45.933012,45.968513,
,NO OPT-MAVX,2 threads,228.920743,229.258888,229.265620,228.972256,229.160233,
,,4 threads,114.887539,117.280358,118.487431,115.157581,115.433888,
,,6 threads,88.626266,88.736205,88.562937,88.907700,88.721951,
,,8 threads,59.952265,59.804654,59.827415,59.986189,59.900187,
,,10 threads,60.687318,60.865272,60.661502,60.653929,60.915227,
,,12 threads,45.893255,45.855981,46.102340,45.915025,45.986840,
,OPT-NO MAVX,2 threads,14.718759,14.675561,14.706312,14.616358,13.895407,
,,4 threads,7.144356,7.155619,7.247366,7.110727,7.105662,
,,6 threads,5.546587,5.542684,5.546168,5.555244,5.560373,
,,8 threads,3.869067,3.771023,3.788915,3.740095,3.773637,
,,10 threads,3.942081,3.943724,3.932208,3.941145,3.974216,
,,12 threads,3.016060,2.964420,2.985465,2.978801,2.983874,
,OPT-MAVX,2 threads,12.040863,12.123387,12.056214,12.044091,12.071895,
,,4 threads,5.983695,5.949417,6.066820,5.940100,5.997109,
,,6 threads,4.674202,4.686795,4.664821,4.680804,4.670938,
,,8 threads,3.223325,3.171909,3.174225,3.230287,3.226880,
,,10 threads,3.276167,3.315986,3.333341,3.330985,3.344087,
,,12 threads,2.555399,2.514569,2.532869,2.532653,2.531122,

