2000-128
,,10 threads,7.684942,7.702883,7.747570,7.678235,7.686539,
,,12 threads,7.697551,7.645815,7.614437,7.640776,7.715400,
,NO OPT-MAVX,2 threads,28.683103,28.757433,28.742677,28.821274,28.684378,
,,4 threads,14.616226,14.526331,14.572523,14.806872,14.449175,
,,6 threads,11.210781,11.302233,11.220144,11.273659,11.156876,
,,8 threads,7.567162,7.757130,7.623138,7.598857,7.586460,
,,10 threads,7.698449,7.689452,7.702851,7.754810,7.677044,
,,12 threads,7.687984,7.624961,7.561439,7.699089,7.686992,
,OPT-NO MAVX,2 threads,1.775522,1.771369,1.779763,1.773387,1.777266,
,,4 threads,1.009299,0.974660,0.970515,0.955184,0.954232,
,,6 threads,0.763124,0.773855,0.768367,0.767592,0.771863,
,,8 threads,0.550260,0.552156,0.555710,0.562399,0.552883,
,,10 threads,0.565954,0.564091,0.574122,0.570190,0.572007,
,,12 threads,0.565039,0.570427,0.574976,0.573202,0.575288,
,OPT-MAVX,2 threads,1.504303,1.497977,1.499435,1.493111,1.499002,
,,4 threads,0.854167,0.811956,0.810100,0.811751,0.815278,
,,6 threads,0.660807,0.657495,0.664229,0.663650,0.657749,
,,8 threads,0.481730,0.481849,0.488784,0.483492,0.492349,
,,10 threads,0.496332,0.490869,0.499838,0.489374,0.495425,
,,12 threads,0.488261,0.500727,0.495989,0.490593,0.493432,

