1000-128,,,,,,,,
,,8 threads,1.001914,0.973329,0.978776,0.972808,0.975535,0.9804724
,,10 threads,1.013361,0.984948,1.015896,1.004868,1.013226,1.0064598
,,12 threads,1.00472,1.01646,1.005777,1.012343,0.99804,1.007468
,NO OPT-MAVX,2 threads,3.677144,3.713667,3.699745,3.676734,3.670523,3.6875626
,,4 threads,1.895307,1.848545,1.86359,1.891142,1.888488,1.8774144
,,6 threads,1.901678,1.900402,1.906512,1.908834,1.910378,1.9055608
,,8 threads,0.994805,0.972485,0.974505,0.977902,0.974784,0.9788962
,,10 threads,1.011503,0.981476,1.00934,0.983251,1.009426,0.9989992
,,12 threads,0.983897,1.007564,0.988324,0.996362,1.001948,0.995619
,OPT-NO MAVX,2 threads,0.251329,0.23015,0.22637,0.227388,0.22211,0.2314694
,,4 threads,0.175151,0.174986,0.174891,0.175739,0.175062,0.1751658
,,6 threads,0.162213,0.158409,0.156227,0.154818,0.154615,0.1572564
,,8 threads,0.116584,0.109871,0.114003,0.114098,0.110205,0.1129522
,,10 threads,0.112417,0.110526,0.113874,0.114724,0.114924,0.113293
,,12 threads,0.109817,0.11116,0.116874,0.115481,0.115808,0.113828
,OPT-MAVX,2 threads,0.18655,0.184625,0.186701,0.185565,0.185747,0.1858376
,,4 threads,0.150736,0.155578,0.148121,0.152013,0.155873,0.1524642
,,6 threads,0.136746,0.136469,0.136337,0.148538,0.141342,0.1398864
,,8 threads,0.103876,0.103944,0.105602,0.101543,0.102601,0.1035132
,,10 threads,0.107688,0.099388,0.102617,0.107434,0.10446,0.1043174
,,12 threads,0.106177,0.10009,0.103832,0.099554,0.110596,0.1040498
